CCSDS_OEM_VERS = 2.0
CREATION_DATE  = 2026-09-19T15:15:51.545
ORIGINATOR     = ORBINAUTS ENGINE ORACLE

META_START
OBJECT_NAME          = ISS
OBJECT_ID            = 1998-067-A
CENTER_NAME          = Earth
REF_FRAME            = EME2000
TIME_SYSTEM          = UTC
START_TIME           = 2026-09-19T12:00:00.000
USEABLE_START_TIME   = 2026-09-19T12:00:00.000
USEABLE_STOP_TIME    = 2026-09-21T13:00:00.000
STOP_TIME            = 2026-09-21T13:00:00.000
META_STOP

COMMENT Simulated data: every vector here was computed by oracle/ephemeris.py with Skyfield from published Elements and a made-up reboost.
COMMENT It follows the layout of NASA's ISS Ephemeris file but is not NASA's and describes no real trajectory.
COMMENT Units are in kg and m^2
COMMENT MASS=468853.80
COMMENT DRAG_AREA=1138.30
COMMENT DRAG_COEFF=1.80
COMMENT Begin sequence of events
COMMENT TRAJECTORY EVENT SUMMARY:
COMMENT 
COMMENT |       EVENT        |       TIG        | ORB |   DV    |   HA    |   HP    |
COMMENT |                    |       GMT        |     |   M/S   |   KM    |   KM    |
COMMENT =============================================================================
COMMENT  Simulated_Reboost    263:12:00:00.000             0.8     424.6     416.5
COMMENT =============================================================================
COMMENT End sequence of events
2026-09-20T15:24:00.000 0.850282963 4247.558636748 -5315.420713141 -7.610796948033 -0.584765858972 -0.473325846065
2026-09-20T15:28:00.000 -1803.725801804 3955.519471211 -5235.144928829 -7.336216784854 -1.834098928708 1.138163204642
2026-09-20T15:32:00.000 -3478.027162191 3377.804360827 -4775.696619013 -6.531668104496 -2.951105439036 2.667412092294
2026-09-20T15:36:00.000 -4901.005539716 2556.031700090 -3970.199684679 -5.254345321948 -3.855621535289 4.004441772953
2026-09-20T15:40:00.000 -5969.489130244 1549.402746333 -2876.744376060 -3.595257031322 -4.482155400321 5.052400738556
2026-09-20T15:44:00.000 -6605.652971619 430.584888552 -1574.382291658 -1.673461429942 -4.784705253645 5.734562911534
2026-09-20T15:48:00.000 -6762.826423440 -719.439088452 -157.552112941 0.372007164535 -4.740477869681 6.000299471901
2026-09-20T15:52:00.000 -6429.113308652 -1817.230755926 1270.735222622 2.392200253297 -4.351997113305 5.829329344046
2026-09-20T15:56:00.000 -5628.433829803 -2783.025481194 2606.458134339 4.239513604215 -3.647192062527 5.233606377232
2026-09-20T16:00:00.000 -4418.834057263 -3546.624545687 3752.277196709 5.778995691280 -2.677336077844 4.256500874044
2026-09-20T16:04:00.000 -2888.196749170 -4052.554292494 4624.712645032 6.898506056892 -1.513063162744 2.969371478579
2026-09-20T16:08:00.000 -1147.748342835 -4264.086881634 5160.232035443 7.516796712159 -0.238964614346 1.466015150419
2026-09-20T16:12:00.000 676.072517413 -4165.853428709 5319.817995211 7.589041352884 1.052637854215 -0.144327150266
2026-09-20T16:16:00.000 2450.756114077 -3764.916201705 5091.748146800 7.109735819366 2.268233399096 -1.744776838041
2026-09-20T16:20:00.000 4047.252212356 -3090.269611509 4492.451797821 6.113068061923 3.319630125302 -3.218979334093
2026-09-20T16:24:00.000 5349.291578362 -2190.808647689 3565.398871618 4.670803305597 4.130181567855 -4.459297486333
2026-09-20T16:28:00.000 6261.895925948 -1131.864436778 2378.053009062 2.887611449472 4.640444512194 -5.374682998368
2026-09-20T16:32:00.000 6718.453935294 9.508959433 1017.024864183 0.893791749860 4.812842118411 -5.897692512033
2026-09-20T16:36:00.000 6685.758696828 1150.194476622 -418.285724536 -1.164362479565 4.634794357767 -5.989930230402
2026-09-20T16:40:00.000 6166.515413662 2207.188732477 -1823.090531601 -3.135842920195 4.119824852539 -5.645186999029
2026-09-20T16:44:00.000 5199.056599324 3103.773875200 -3095.038351496 -4.876696972916 3.306404890175 -4.889797111152
2026-09-20T16:48:00.000 3854.305625949 3775.150063745 -4141.784187041 -6.260975114772 2.254674009990 -3.780186192472
2026-09-20T16:52:00.000 2230.326852109 4173.071874453 -4887.673391087 -7.189749182417 1.041523817247 -2.398053021681
2026-09-20T16:56:00.000 445.010968877 4269.173978869 -5279.057861548 -7.597578662171 -0.245297257422 -0.843918718783
2026-09-20T17:00:00.000 -1372.470610093 4056.827106295 -5287.944641721 -7.456321102298 -1.513452071207 0.770206774259
2026-09-20T17:04:00.000 -3090.827637994 3551.488123423 -4913.836207406 -6.776503789764 -2.672248766137 2.328491566478
2026-09-20T17:08:00.000 -4585.875381182 2789.579942307 -4183.722747207 -5.606499909928 -3.638634507715 3.718981712897
2026-09-20T17:12:00.000 -5749.306428370 1825.974319176 -3150.240125593 -4.029571971045 -4.342817803417 4.841156024769
2026-09-20T17:16:00.000 -6496.486306944 730.189880990 -1888.055761625 -2.158669363442 -4.733302617012 5.613076352463
2026-09-20T17:20:00.000 -6772.720249718 -418.510060460 -488.632392627 -0.128896359452 -4.780946527006 5.977654041644
2026-09-20T17:24:00.000 -6557.450040817 -1536.825903303 946.339346553 1.912131341947 -4.481536725925 5.907359542272
2026-09-20T17:28:00.000 -5865.947002519 -2543.523255667 2312.382049421 3.815358892701 -3.856428533047 5.406697955391
2026-09-20T17:32:00.000 -4748.282613289 -3365.431067392 3509.952033683 5.441707669988 -2.951035231761 4.512021192621
2026-09-20T17:36:00.000 -3285.640935141 -3942.830206366 4451.790461503 6.672614205701 -1.831308689940 3.288669020937
2026-09-20T17:40:00.000 -1584.311509179 -4233.798768952 5069.305891646 7.418677040191 -0.578658374261 1.825850341222
2026-09-20T17:44:00.000 232.103071347 -4217.208991294 5317.521298898 7.625825376055 0.716101760367 0.229920675043
2026-09-20T17:48:00.000 2031.643344708 -3894.209885815 5178.281692444 7.278854148280 1.959238663413 -1.383284322695
2026-09-20T17:52:00.000 3683.487768217 -3288.141667296 4661.560402273 6.402404572287 3.060633643621 -2.896559666743
2026-09-20T17:56:00.000 5067.384134622 -2442.903327301 3804.801340528 5.059460154777 3.940103512827 -4.199544028485
2026-09-20T18:00:00.000 6082.418260740 -1419.854498591 2670.310523166 3.347305106292 4.533243775931 -5.196704463787
2026-09-20T18:04:00.000 6654.500338687 -293.409658776 1340.804686823 1.390869757010 4.796403343177 -5.814608098241
2026-09-20T18:08:00.000 6741.951986757 854.406200823 -86.633416607 -0.666385902615 4.710267564272 -6.007795752795
2026-09-20T18:12:00.000 6338.664006116 1940.041541742 -1507.766031590 -2.673452604070 4.281525967024 -5.762507758569
2026-09-20T18:16:00.000 5474.497564549 2884.637458339 -2818.988019115 -4.483549318475 3.542305523947 -5.097702627285
2026-09-20T18:20:00.000 4212.893906463 3619.842454405 -3925.014718644 -5.965387582663 2.547410724161 -4.063228326642
2026-09-20T18:24:00.000 2645.964793371 4092.739413948 -4745.819380421 -7.012735402208 1.369781912619 -2.735490427747
2026-09-20T18:28:00.000 887.572527831 4269.531313936 -5222.297884864 -7.551529965754 0.094806114529 -1.211306817269
2026-09-20T18:32:00.000 -934.976383522 4137.788870034 -5320.318992071 -7.544322513006 -1.185885239538 0.399281163593
2026-09-20T18:36:00.000 -2689.998805210 3707.196594715 -5032.987344458 -6.992221528465 -2.380671977369 1.980634109998
2026-09-20T18:40:00.000 -4250.695773721 3008.817397238 -4381.061534863 -5.934594344873 -3.404007914343 3.419224489965
2026-09-20T18:44:00.000 -5504.086293001 2092.938566696 -3411.530912809 -4.446638944611 -4.182156348402 4.611242247782
2026-09-20T18:48:00.000 -6359.095418038 1025.597469127 -2194.400050282 -2.634740069958 -4.658413493908 5.469872068333
2026-09-20T18:52:00.000 -6753.248550190 -116.051802251 -817.805811654 -0.629492805047 -4.797472755366 5.931818038545
2026-09-20T18:56:00.000 -6657.419797058 -1249.267349607 618.278327396 1.423481336538 -4.588438380851 5.962435408718
2026-09-20T19:00:00.000 -6078.163672976 -2291.759433073 2009.331102483 3.374356202759 -4.046000229421 5.558770966667
2026-09-20T19:04:00.000 -5057.351181994 -3167.760239189 3253.996849025 5.080551443643 -3.209482609317 4.750005367150
2026-09-20T19:08:00.000 -3669.104350279 -3813.611995968 4261.578132801 6.417592212101 -2.139817313495 3.595185815601
2026-09-20T19:12:00.000 -2014.307050529 -4182.415132481 4958.688302846 7.288286842598 -0.914822942297 2.178574383785
2026-09-20T19:16:00.000 -213.188835049 -4247.396350628 5294.561740104 7.629525557049 0.376638552025 0.603232900622
2026-09-20T19:20:00.000 1603.408818121 -4003.796716574 5244.680729083 7.416454628329 1.641064298634 -1.016477253194
2026-09-20T19:24:00.000 3303.455402299 -3469.200047978 4812.528059137 6.664071763797 2.786849498723 -2.562937672920
2026-09-20T19:28:00.000 4763.236813767 -2682.304755874 4029.383172347 5.426330414806 3.730683045614 -3.923488686187
2026-09-20T19:32:00.000 5876.345893950 -1700.202768894 2952.157557896 3.792725731869 4.403548488197 -4.998501793339
2026-09-20T19:36:00.000 6561.542637515 -594.299532984 1659.351738421 1.882270745623 4.755975048656 -5.708869888901
2026-09-20T19:40:00.000 6768.859758813 554.887671852 245.346406094 -0.165065028674 4.762038568958 -6.002270847453
2026-09-20T19:44:00.000 6483.391556993 1663.686937290 -1186.587154224 -2.198973790118 4.421568804864 -5.857449291779
2026-09-20T19:48:00.000 5726.379482528 2651.501728073 -2532.000477861 -4.070516241085 3.760173695810 -5.285889386068
2026-09-20T19:52:00.000 4553.484550721 3446.774838904 -3693.039449261 -5.643632787688 2.827024504084 -4.330628453862
2026-09-20T19:56:00.000 3050.448614514 3992.181006166 -4585.607077316 -6.805208646498 1.690729083744 -3.062449338333
2026-09-20T20:00:00.000 1326.606433287 4248.657830129 -5145.358680698 -7.472819902596 0.433890230751 -1.574082676481
2026-09-20T20:04:00.000 -493.143878230 4198.039165852 -5332.144904342 -7.599822281784 -0.852999226962 0.026804618007
2026-09-20T20:08:00.000 -2277.279903396 3844.197210328 -5132.694669644 -7.177881078470 -2.077814897088 1.625174994441
2026-09-20T20:12:00.000 -3896.920815769 3212.695378989 -4561.459342848 -6.237205171006 -3.152920494877 3.106331165369
2026-09-20T20:16:00.000 -5234.892046035 2349.004124312 -3659.610867619 -4.844643074529 -4.001001610912 4.363561464933
2026-09-20T20:20:00.000 -6194.073260821 1315.365620952 -2492.231202450 -3.099592011435 -4.560454040655 5.305521794584
2026-09-20T20:24:00.000 -6704.487692760 186.447531415 -1143.796011785 -1.127585725486 -4.790021422551 5.862983952665
2026-09-20T20:28:00.000 -6728.574589980 -955.980183583 287.827009157 0.928395396964 -4.672214577687 5.994351476310
2026-09-20T20:32:00.000 -6264.143668289 -2028.991093829 1698.484251307 2.918435732942 -4.215003583578 5.689237090595
2026-09-20T20:36:00.000 -5344.676836456 -2954.609028580 2985.407861915 4.697098026602 -3.451428169207 4.969529055931
2026-09-20T20:40:00.000 -4036.901724469 -3665.564304427 4054.816686091 6.134539617201 -2.437087069077 3.887733267401
2026-09-20T20:44:00.000 -2435.850223049 -4110.220795689 4828.812010563 7.126179812691 -1.245814218603 2.522822469257
2026-09-20T20:48:00.000 -657.855041532 -4256.300326544 5251.032991901 7.600113948023 0.035917899811 0.974165254799
2026-09-20T20:52:00.000 1167.923968654 -4093.169466492 5290.692805219 7.521929103027 1.315288463107 -0.645779006288
2026-09-20T20:56:00.000 2908.814429890 -3632.581080203 4944.773282382 6.896919503749 2.499651850966 -2.219415448361
2026-09-20T21:00:00.000 4438.175090311 -2907.854280255 4238.274613310 5.769797970570 3.502988413765 -3.632216232286
2026-09-20T21:04:00.000 5644.571522708 -1971.539490785 3222.498725729 4.221904901375 4.252037693641 -4.780857729338
2026-09-20T21:08:00.000 6439.973210088 -891.680503917 1971.425687195 2.365820564385 4.691791759162 -5.580894560198
2026-09-20T21:12:00.000 6766.344575204 253.119658685 576.361107336 0.337388114400 4.789877999731 -5.973371885167
2026-09-20T21:16:00.000 6600.042453131 1379.496578269 -860.802163448 -1.714484655230 4.539280135757 -5.929628646419
2026-09-20T21:20:00.000 5953.579976126 2405.528848810 -2235.187409574 -3.639385337224 3.958949042514 -5.453610686326
2026-09-20T21:24:00.000 4874.574060747 3256.816746549 -3446.753351692 -5.297081144252 3.092153120363 -4.581339802681
2026-09-20T21:28:00.000 3442.005232475 3871.913226506 -4407.652312390 -6.568033617643 2.002804356290 -3.377665016178
2026-09-20T21:32:00.000 1760.198096205 4206.682706153 -5048.535470535 -7.361757794142 0.770306494864 -1.930854869796
2026-09-20T21:36:00.000 -48.893540635 4237.312233253 -5323.377867524 -7.622560301281 -0.516418070751 -0.345798929008
2026-09-20T21:40:00.000 -1854.462148156 3961.848344229 -5212.577438896 -7.332671297962 -1.765167954336 1.263476631693
2026-09-20T21:44:00.000 -3526.085620284 3400.240937883 -4724.225066837 -6.513020438147 -2.886626541832 2.781510579978
2026-09-20T21:48:00.000 -4942.891840704 2592.934623763 -3893.525956999 -5.221855080781 -3.800280598162 4.099082167687
2026-09-20T21:52:00.000 -6002.134269558 1598.082251204 -2780.399280397 -3.551195627781 -4.439951517629 5.120678504493
2026-09-20T21:56:00.000 -6626.643372742 487.502118038 -1465.339954369 -1.620991435994 -4.758674907994 5.771434384488
2026-09-20T22:00:00.000 -6770.593875678 -658.415188072 -43.731131411 0.429047139762 -4.732492241541 6.002993802895
2026-09-20T22:04:00.000 -6423.062671564 -1756.527158332 1381.050436975 2.449595072644 -4.362636999837 5.797593141551
2026-09-20T22:08:00.000 -5608.992240285 -2727.048413524 2705.230242251 4.293018641283 -3.675703504379 5.169739822299
2026-09-20T22:12:00.000 -4387.416231977 -3499.442354784 3832.311249406 5.824680395362 -2.721671715953 4.165176458437
2026-09-20T22:16:00.000 -2847.092904188 -4017.601086236 4680.184231237 6.933048790206 -1.570014746669 2.857262223531
2026-09-20T22:20:00.000 -1099.949794594 -4243.909009863 5187.108274870 7.537707049752 -0.304386883784 1.341283174532
2026-09-20T22:24:00.000 727.092210788 -4161.919685532 5316.144560618 7.594810042484 0.983522963824 -0.272626488779
2026-09-20T22:28:00.000 2501.288521398 -3777.508344283 5057.787663381 7.099925288503 2.200476849637 -1.867331565884
2026-09-20T22:32:00.000 4093.616927994 -3118.462545585 4430.667614119 6.088351949094 3.258174771516 -3.326869370762
2026-09-20T22:36:00.000 5388.101996546 -2232.540901059 3480.284179709 4.632948047023 4.079496586539 -4.544631032586
2026-09-20T22:40:00.000 6290.311800258 -1184.091400928 2275.811865988 2.839380349252 4.604205368103 -5.431187267810
2026-09-20T22:44:00.000 6734.399789271 -49.407503249 905.121724322 0.838754514406 4.793675365341 -5.921208647891
2026-09-20T22:48:00.000 6688.085159286 1088.879393131 -531.677828006 -1.222111785352 4.634097086396 -5.978752915014
2026-09-20T22:52:00.000 6155.084644463 2147.942814940 -1929.699432563 -3.192028778147 4.137664232290 -5.600198920992
2026-09-20T22:56:00.000 5174.743093927 3050.919113644 -3187.107412071 -4.927215447561 3.341503625076 -4.814378063004
2026-09-20T23:00:00.000 3818.916372195 3732.547437041 -4212.639566488 -6.302205591485 2.304488569094 -3.679915190650
2026-09-20T23:04:00.000 2186.455158957 4143.836484316 -4932.199761232 -7.218792378675 1.102419209274 -2.280253008636
2026-09-20T23:08:00.000 395.842749615 4255.443298238 -5294.052097095 -7.612416240920 -0.177781752909 -0.717104845856
2026-09-20T23:12:00.000 -1423.380985078 4059.602165913 -5272.330875071 -7.455913262063 -1.444265306699 0.896923677272
2026-09-20T23:16:00.000 -3139.799559531 3570.561284750 -4868.735702733 -6.760844853547 -2.606449786194 2.446014717184
2026-09-20T23:20:00.000 -4629.353389150 2823.554446201 -4112.377534516 -5.576638464055 -3.581011878192 3.818835242024
2026-09-20T23:24:00.000 -5784.111027308 1872.371938150 -3057.792764031 -3.987582264480 -4.297541218185 4.916073440254
2026-09-20T23:28:00.000 -6520.049571166 785.635656878 -1781.192856943 -2.107549011968 -4.703632294429 5.657540605981
2026-09-20T23:32:00.000 -6783.285943644 -358.041750484 -375.109053981 -0.072371453395 -4.769014370592 5.988340327174
2026-09-20T23:36:00.000 -6554.215939888 -1475.721974425 1058.263814112 1.969890058443 -4.488204794864 5.883423180021
2026-09-20T23:40:00.000 -5849.131360364 -2486.218146103 2414.554028008 3.870077355014 -3.881227607050 5.349860680101
2026-09-20T23:44:00.000 -4719.106707954 -3316.088255885 3594.927946644 5.489357833528 -2.992187716956 4.426438665441
2026-09-20T23:48:00.000 -3246.231754359 -3905.039904212 4513.384708437 6.709722999289 -1.885841330482 3.180598766059
2026-09-20T23:52:00.000 -1537.538293424 -4210.313688324 5103.039657163 7.442565351120 -0.642606643860 1.703167108916
2026-09-20T23:56:00.000 282.840553947 -4209.739483546 5320.942308574 7.634772342673 0.647405640491 0.101535222374
2026-09-21T00:00:00.000 2082.658023032 -3903.296224158 5151.137726701 7.272198342893 1.890815590419 -1.508055860902
2026-09-21T00:04:00.000 3731.066362631 -3313.114617588 4605.818888285 6.380593134373 2.997478216205 -3.008644003060
2026-09-21T00:08:00.000 5108.053699411 -2481.935594670 3724.513703075 5.024042970023 3.886812229288 -4.290752716498
2026-09-21T00:12:00.000 6113.203137698 -1470.097174981 2571.326096650 3.300856521716 4.493683096192 -5.260339370589
2026-09-21T00:16:00.000 6673.149648441 -351.201231153 1230.348120151 1.336818675138 4.773439568885 -5.845983905753
2026-09-21T00:20:00.000 6747.114786874 793.274688612 -200.494398687 -0.724020314328 4.705570146851 -6.004620715010
2026-09-21T00:24:00.000 6329.991819083 1880.023540499 -1616.721636282 -2.730395076899 4.295450031614 -5.725068670953
2026-09-21T00:28:00.000 5452.662935119 2830.109772079 -2915.105050789 -4.535624865816 3.573858827309 -5.028825586691
2026-09-21T00:32:00.000 4179.526194206 3574.786930876 -4001.319478977 -6.008846789799 2.594311598250 -3.968024839845
2026-09-21T00:36:00.000 2603.515720536 4060.449985149 -4796.798030868 -7.044510423788 1.428613035981 -2.620932727205
2026-09-21T00:40:00.000 839.129989811 4252.369272139 -5244.280421027 -7.569410201756 0.161261162393 -1.085692801649
2026-09-21T00:44:00.000 -985.908172329 4137.007069539 -5311.727246713 -7.547062882991 -1.116677828416 0.526918103630
2026-09-21T00:48:00.000 -2739.739217447 3722.847831262 -4994.438587304 -6.979604423195 -2.313777045660 2.101133983879
2026-09-21T00:52:00.000 -4295.638276610 3039.754163988 -4315.325661000 -5.907456203301 -3.344300338073 3.523909753630
2026-09-21T00:56:00.000 -5540.950417591 2136.902434907 -3323.342778066 -4.406852722548 -4.133962889232 4.692512854418
2026-09-21T01:00:00.000 -6385.166926078 1079.388487691 -2090.133038453 -2.585130109133 -4.625207955374 5.521760737143
2026-09-21T01:04:00.000 -6766.588706904 -56.340695297 -705.021230403 -0.573660203361 -4.781641063007 5.950460803572
2026-09-21T01:08:00.000 -6657.021470746 -1187.968684859 731.378876527 1.481425310916 -4.591120588918 5.946400239401
2026-09-21T01:12:00.000 -6064.034727244 -2233.321179776 2114.509855856 3.430123224176 -4.067012220384 5.509193346943
2026-09-21T01:16:00.000 -5030.514542392 -3116.426891267 3343.590548681 5.130028837861 -3.247320959818 4.670505693866
2026-09-21T01:20:00.000 -3631.516195774 -3773.117328302 4329.063488592 6.457164704960 -2.191752529236 3.491579674102
2026-09-21T01:24:00.000 -1968.705190764 -4155.708294453 4999.157062879 7.315092302132 -0.977084166684 2.058417783716
2026-09-21T01:28:00.000 -162.888872720 -4236.422842155 5305.072321934 7.641634559783 0.308592670990 0.475258240296
2026-09-21T01:32:00.000 1654.752050652 -4009.353018349 5224.466495583 7.412983143019 1.572206883217 -1.142984161450
2026-09-21T01:36:00.000 3352.106720248 -3490.874727654 4763.052703633 6.645239819399 2.722209493672 -2.678784346348
2026-09-21T01:40:00.000 4805.647440551 -2718.510610028 3954.240581925 5.393467879267 3.674968785474 -4.020222011350
2026-09-21T01:44:00.000 5909.413974178 -1748.295885051 2856.819376678 3.748210503348 4.360804840270 -5.069025770430
2026-09-21T01:48:00.000 6582.848776018 -650.774021246 1550.774099410 1.829379098127 4.729298764829 -5.747992549767
2026-09-21T01:52:00.000 6776.855070803 494.145098046 131.459483405 -0.222403806169 4.753365572082 -6.007123244465
2026-09-21T01:56:00.000 6477.516817123 1603.100657860 -1297.468955114 -2.256500386792 4.431539900944 -5.827719466500
2026-09-21T02:00:00.000 5707.101593111 2595.488554226 -2631.798317650 -4.123998357971 3.788083467692 -5.223835381518
2026-09-21T02:04:00.000 4522.248686879 3399.423640007 -3774.506094803 -5.689202171125 2.870859436249 -4.240870878499
2026-09-21T02:08:00.000 3009.556461122 3956.952765258 -4642.850140100 -6.839634801157 1.747300426102 -2.951580642733
2026-09-21T02:12:00.000 1279.038387498 4228.128995795 -5174.253889542 -7.493702872665 0.499060936641 -1.450151769968
2026-09-21T02:16:00.000 -543.943721641 4193.709667341 -5330.616673767 -7.605713036278 -0.784005983955 0.154874249950
2026-09-21T02:20:00.000 -2327.641079851 3856.379832629 -5100.853375751 -7.168350583463 -2.010051664857 1.748192425039
2026-09-21T02:24:00.000 -3943.195891363 3240.495649535 -4501.592187411 -6.212876954016 -3.091331606452 3.215448582408
2026-09-21T02:28:00.000 -5273.709280479 2390.390945381 -3576.027130915 -4.807185394920 -3.950056675492 4.450874487985
2026-09-21T02:32:00.000 -6222.580528912 1367.324602633 -2390.966652444 -3.051648549771 -4.523829555958 5.364637555958
2026-09-21T02:36:00.000 -6720.569889815 245.202923667 -1032.188703865 -1.072620913820 -4.770349919093 5.889516318134
2026-09-21T02:40:00.000 -6731.022599823 -894.692408986 401.665499901 0.986344506670 -4.670910123566 5.986287653995
2026-09-21T02:44:00.000 -6252.754215263 -1969.617786835 1806.264521945 2.975081979978 -4.232166739905 5.647121181071
2026-09-21T02:48:00.000 -5320.270218031 -2901.461408396 3079.276891527 4.748257680220 -3.485833181860 4.896430004438
2026-09-21T02:52:00.000 -4001.256173754 -3622.506768783 4127.938425997 6.176465287231 -2.486255997815 3.788999835052
2026-09-21T02:56:00.000 -2391.563014685 -4080.388377455 4875.866991238 7.155832717758 -1.306181921729 2.405661416608
2026-09-21T03:00:00.000 -608.147351758 -4241.866452199 5268.600823222 7.615359581132 -0.031249176326 0.847097219508
2026-09-21T03:04:00.000 1219.440391131 -4095.183601298 5277.494764628 7.521662364053 1.246229861850 -0.773532978363
2026-09-21T03:08:00.000 2958.393504284 -3650.890621683 4901.763399564 6.881133085660 2.433747410898 -2.338577928586
2026-09-21T03:12:00.000 4482.202883143 -2941.117206787 4168.575246839 5.739598925068 3.445042305180 -3.734102087812
2026-09-21T03:16:00.000 5679.829554154 -2017.325501742 3131.182407520 4.179468091351 4.206259938012 -4.858001891518
2026-09-21T03:20:00.000 6463.881034949 -946.650742736 1865.152462537 2.314258677348 4.661499562544 -5.627620287656
2026-09-21T03:24:00.000 6777.159741322 192.969406466 462.891923764 0.280526055468 4.777267157274 -5.986244901490
2026-09-21T03:28:00.000 6596.995665342 1318.547055508 -973.181400407 -1.772419374525 4.545274081155 -5.907738190503
2026-09-21T03:32:00.000 5936.929488158 2348.222034191 -2338.283873555 -3.694117533645 3.983130049358 -5.398634869153
2026-09-21T03:36:00.000 4845.574788703 3207.334417184 -3533.073856214 -5.344634636115 3.132781090221 -4.497386729026
2026-09-21T03:40:00.000 3402.800633471 3833.871121593 -4470.947470743 -6.605022012498 2.056928992896 -3.270919279367
2026-09-21T03:44:00.000 1713.651686699 4182.863027149 -5084.241108508 -7.385595181407 0.833974091579 -1.809085033110
2026-09-21T03:48:00.000 -99.407727435 4229.456340954 -5328.927659143 -7.631595194522 -0.447872606986 -0.217786146270
2026-09-21T03:52:00.000 -1905.293993042 3970.527620622 -5187.573752952 -7.326263825420 -1.696766775112 1.388542885418
2026-09-21T03:56:00.000 -3573.557000256 3424.816831659 -4670.463592276 -6.491580738174 -2.823366175077 2.894643929221
2026-09-21T04:00:00.000 -4983.549598320 2631.610136832 -3814.874151580 -5.186843958881 -3.746758621456 4.192103811887
2026-09-21T04:04:00.000 -6032.997161121 1648.038516420 -2682.532288574 -3.505069623022 -4.400035489100 5.186795962435
2026-09-21T04:08:00.000 -6645.426614690 545.107033325 -1355.344108542 -1.567067501045 -4.735235820053 5.805758391514
2026-09-21T04:12:00.000 -6775.890016463 -597.343274198 70.403923918 0.486820443819 -4.727213485589 6.002939977322
2026-09-21T04:16:00.000 -6414.457316682 -1696.419394756 1491.016391062 2.506947295588 -4.375902629722 5.763111779172
2026-09-21T04:20:00.000 -5587.099459654 -2672.268327938 2803.015073757 4.345709201752 -3.706568059523 5.103334607149
2026-09-21T04:24:00.000 -4353.829665930 -3453.971678236 3910.792423879 5.868840734272 -2.767915639575 4.071706167567
2026-09-21T04:28:00.000 -2804.260477132 -3984.749602847 4733.650949657 6.965470609667 -1.628289735530 2.743554871570
2026-09-21T04:32:00.000 -1050.988131325 -4226.070074454 5211.673679738 7.556054733294 -0.370450318727 1.215614689495
2026-09-21T04:36:00.000 778.625245560 -4160.391626398 5310.022078029 7.597759255655 0.914496465332 -0.401134169336
2026-09-21T04:40:00.000 2551.646985992 -3792.397495968 5021.417624064 7.087241504439 2.133531992867 -1.989350483196
2026-09-21T04:44:00.000 4139.132541355 -3148.676310025 4366.688671001 6.060917202104 3.198195101490 -3.433515568710
2026-09-21T04:48:00.000 5425.449541148 -2275.870493575 3393.349945308 4.592728444951 4.030843378016 -4.628100324490
2026-09-21T04:52:00.000 6316.757780704 -1237.375860043 2172.259975093 2.789314940115 4.570405585353 -5.485341914434
2026-09-21T04:56:00.000 6748.013281602 -108.764709002 792.512932212 0.782549904018 4.777177371331 -5.942063459987
2026-09-21T05:00:00.000 6687.888271601 1027.772187111 -645.119171267 -1.280275717085 4.636103135597 -5.964801099906
2026-09-21T05:04:00.000 6141.124698484 2089.537928079 -2035.698772635 -3.247848978060 4.158044282674 -5.552529377562
2026-09-21T05:08:00.000 5148.079205965 2999.476904531 -3277.954346338 -4.976619647398 3.378795261178 -4.736566750763
2026-09-21T05:12:00.000 3781.525888041 3691.825646973 -4281.750794026 -6.341659156191 2.355988800634 -3.577711941396
2026-09-21T05:16:00.000 2141.075456381 4116.812971580 -4974.587296676 -7.245527432513 1.164370851152 -2.161115181276
2026-09-21T05:20:00.000 345.767886223 4244.094345524 -5306.667345358 -7.624580568706 -0.109915603567 -0.589638931552
2026-09-21T05:24:00.000 -1474.531420998 4064.755416581 -5254.268875877 -7.452656815216 -1.375458399218 1.023562129318
2026-09-21T05:28:00.000 -3188.327000154 3591.836081959 -4821.293567261 -6.742364120596 -2.541733252808 2.562732715817
2026-09-21T05:32:00.000 -4671.733237965 2859.393863167 -4038.966312224 -5.544184599725 -3.525095766266 3.917210058513
2026-09-21T05:36:00.000 -5817.241989247 1920.161961257 -2963.705424057 -3.943419051849 -4.254471773019 4.988940119696
2026-09-21T05:40:00.000 -6541.484392038 841.899716223 -1673.236627241 -2.054836011219 -4.676510090277 5.699527678970
2026-09-21T05:44:00.000 -6791.423186539 -297.389333686 -261.120303367 -0.014955038251 -4.759786721783 5.996303483541
2026-09-21T05:48:00.000 -6548.430886645 -1415.082172155 1169.990673554 2.027771679526 -4.497537321361 5.856719214340
2026-09-21T05:52:00.000 -5829.828963410 -2429.992295007 2515.879446900 3.924141496014 -3.908456924251 5.290416697347
2026-09-21T05:56:00.000 -4687.689904958 -3268.361832940 3678.470419427 5.535626558886 -3.035358536402 4.338602190514
2026-09-21T06:00:00.000 -3204.990635013 -3869.285785216 4573.063604484 6.744826443086 -1.941832369363 3.070790739325
2026-09-21T06:04:00.000 -1489.474967874 -4189.136422857 5134.515804913 7.463971327127 -0.707346138982 1.579386361785
2026-09-21T06:08:00.000 334.232848408 -4204.681263771 5321.927412393 7.640939448020 0.578643818873 -0.027229588813
2026-09-21T06:12:00.000 2133.644532659 -3914.721505531 5121.556285613 7.262665257384 1.823057419263 -1.632460764169
2026-09-21T06:16:00.000 3777.935377863 -3340.183597122 4547.815513998 6.356015201410 2.935669757639 -3.119639857233
